-36162	-5831	-5391	25395	-33441	-92489	-55679	28750	87137	-83329	-72300	-95596	-53082	-10620	-80041	-48070	-1376	-5702	6169	16557	-27031	67524	-17513	-81913	49718	-80291	73364	50744	3852	-226	-85276	69346	-46343	-89195	-28587	-19453	-82566	32200	80926	-10968	88046	-70868	-11553	35128	-95675	-82746	-94905	-87681	39946	-16686	72016	53212	73996	63989	88702	38156	15483	-65106	12264	38905	-12338	26842	-47814	57889	4383	78638	19648	45259	69159	22372	69860	-1393	-67125	-1916	25895	-45733	39351	8409	-75194	-84965	-51036	-93739	-31708	8831	8719	32450	-52019	-79389	-7708	35665	-66245	91106	61289	-65865	77323	-95325	44967	-87478	35835	30529
-94099	-22063	46373	-62131	-84595	-3809	-86349	-32343	-29995	-89191	96638	6244	-34066	85449	76432	76288	62164	9810	59363	-35807	-73173	58570	62970	77378	-13233	35182	-32192	26785	-71019	-31182	60001	-38269	16311	-69898	71063	-56521	-81908	16411	50132	8352	-12213	88172	-26630	-26918	-60255	26609	71826	-54867	44835	-19435	-30689	13908	2915	33015	73547	22727	-53839	-65051	-9601	-60909	89047	-55814	91805	-41191	-24780	97588	51526	-83112	-86238	1801	63133	-75666	-10121	55670	-71516	-36231	-55322	63961	-33645	87146	-22976	-52935	20632	-57294	5615	79671	-88594	-96854	-16331	-90821	-20110	88753	-11348	4163	-56696	-56791	21287	-86375	32456	47968
-58157	-8089	22953	6147	-62022	-58217	44936	-2858	2230	29174	-28886	40378	18082	-3028	-94714	-74322	12206	-67535	47966	-26749	13490	18506	76411	-44752	3710	59259	-51849	92612	33507	-19429	-68037	-2918	82855	-5951	-63028	-54033	-80301	-93870	28037	6320	12425	-40583	32127	20593	4675	60313	-57039	78058	76514	-78507	-45479	-45964	74748	71631	-80180	60573	61925	20682	-6241	17454	51936	-83487	-44814	-49435	23951	-97057	32300	-94291	-11121	84113	-62293	38293	40875	40866	-31249	86217	-2413	82036	46029	-88613	92006	-75554	93578	-38236	-64402	81730	46480	53645	-7167	94126	-26869	-82716	1659	-24229	-56051	-23546	-38010	61664	98700	-63083
16308	52262	82772	-74328	27758	-76676	37924	84065	50273	27118	91836	27637	27418	-54597	-61587	5079	40175	-56716	16704	24693	74491	-7794	-52072	62120	92803	-58723	97474	-89799	-43170	6143	73260	6395	35028	89707	51242	-40850	-63915	-44008	95266	-67398	85922	62119	-96350	-10100	44358	43258	36627	-81573	56480	-63857	-78833	-68391	-50865	85186	-33470	3555	15506	36418	25653	38345	-42545	-62860	-953	-70963	-32862	84777	786	-211	-99664	55397	-83339	-10303	-56710	-37716	-34331	-56327	44002	-27162	-92949	-96270	23066	-10443	22663	-67997	49102	-7605	-88538	-58512	-35412	-88236	34216	10142	-41607	23014	30554	-32589	-5438	-32055	10411	-36882
-1478	80105	-93628	5391	-83566	-31604	24609	-70206	-82816	80751	26248	41800	-75667	-85503	91050	-12046	-29925	3679	90701	44652	-32752	-87867	-89664	-382	90735	26913	79631	-65285	3627	-29906	20727	98088	-47342	3975	-51496	46039	91090	-89409	60792	-37525	94284	-70758	-68250	44210	55676	72895	-86605	37752	54201	66957	-62132	78898	-69264	-29956	1923	-43797	44811	-2280	53367	93219	-78185	27758	53455	-48253	-23426	42105	26943	99607	64653	2638	-43708	-23783	17949	-14096	57210	-11018	75484	11639	72259	-73935	-8593	-7917	-512	98344	60109	48599	44811	-7906	-43609	66790	96842	-60224	-91961	-36315	-85413	74313	30087	-45672	48663	-3234
22090	53947	-18227	21416	275	30862	-42469	30783	9763	64423	-20128	70633	93533	-42216	-71376	-33827	-94095	50413	-17446	70895	-25975	-83252	80804	-89041	60905	-45644	49360	-48805	-75658	12545	93791	-2816	17630	-19268	13545	-77321	47648	10855	-84283	-51127	57257	-5417	-59808	66831	30183	29290	48112	78021	-9712	53095	54485	-85811	26079	92216	91450	96534	-27547	14588	-66454	76170	-79200	-45644	21829	-22673	10961	-86952	96031	-39903	-75715	13803	49305	-55746	77385	-87891	97943	87	-30577	95214	-55515	89267	37553	24091	51596	57912	-18141	-65215	-63719	-67446	-98628	38559	-92141	-70474	-91496	-8795	-97019	51624	2060	6654	11904	-24853
75742	-70445	34231	-66201	59725	-90339	69494	-63049	-92940	5162	61105	84799	-98496	42488	-10524	-24080	-56525	-54533	43801	59252	-14033	-96922	61575	65184	27985	86619	-10586	-87002	-59340	-11010	-72602	64569	-53803	-71512	17944	-58975	83417	45827	36502	-53705	56406	49674	95957	43962	-34334	-26958	10185	40150	91117	-93565	32088	28784	59782	13751	-56784	-31525	-82990	96663	-27914	-93417	-16397	-20056	86416	-14228	22237	-55048	94772	-77829	-47232	-41686	-40549	54053	-68111	-43676	-14847	-41395	73233	52493	84888	31086	19068	45388	13862	89529	55749	66527	-95892	-53685	55138	68057	-9371	27606	53596	-40540	-44642	-92498	-93725	-67122	-67486	-93206
3957	-65555	7509	-52286	-34700	45120	49155	-89260	-9907	4365	-51741	73359	87756	-65744	-81843	91615	-24848	21445	-29479	8194	34353	-55782	-68988	-23287	58766	67260	41194	-56555	-49151	-19615	28428	36430	48939	-19434	55031	86233	-51262	-39591	4605	50708	99560	12545	49062	-51983	87238	-3737	-68146	48081	-36079	83947	-3126	-31395	-2079	5289	-87991	37711	42002	76079	-2633	65661	81038	-3743	41213	25734	76058	69543	90532	-73789	-67534	-35249	-49866	-15491	-9481	49261	47343	75082	47578	45633	96634	58549	17398	-27473	92261	63542	86988	-63155	-2293	-88403	-1686	63521	-86777	-97587	-94419	-49988	33968	-26946	-5951	64535	91507	-28171
79948	-3681	69129	78430	84879	-78743	67813	80968	-90611	-52883	5031	-53441	53148	-28251	41623	72749	42575	49178	-7451	84623	55944	56991	52145	-20926	41967	47312	-76597	-65929	74377	68770	-8603	-60078	3333	5682	66856	98222	29014	-36232	-97548	34855	4677	13807	-35151	-47588	90258	-97751	-99595	65700	36143	65362	-32346	-4018	-85221	77248	-51943	8691	66375	-85261	-15891	-46911	24299	-58227	-45736	-32646	36649	-65162	834	61076	43919	-39465	-11657	12764	-75021	-85476	55480	57186	-56447	-70728	67211	18876	46133	30768	-20086	-73897	-95915	-87607	88176	68626	89817	-76865	57451	-93957	27211	70445	79540	-92789	-69815	86706	-48920	-67314
-49370	-49723	-45719	-17499	44020	54275	-17836	57476	-36527	6589	-78224	-89464	-4454	-37058	69850	2798	46374	-40001	-34552	-32873	44295	-27000	-5841	34892	56590	21157	-77355	55885	36242	48171	-27961	83465	-57876	30761	95669	-72686	52687	-97304	78399	47350	77611	33158	79007	22089	77774	-12950	93539	-62429	65049	48833	36842	97816	74788	-14460	-41297	-49704	-78881	-66494	-30319	64083	78020	-32208	48532	3303	-33507	76202	-20399	-32528	-84352	-65256	-34497	78176	79584	-72948	57351	14871	58840	35749	17848	86886	-75290	-59507	4967	58674	-46332	-57193	87992	-1024	81107	-43325	18023	-87875	-39601	-81856	90477	59177	-40130	-53623	-49969	47560
-76667	44260	54334	-10816	-36137	67655	37785	-45824	-64703	-9528	-89703	-1303	88145	-45129	98062	-24816	-15395	-8754	-20413	-60941	22973	50449	22572	70816	-27932	-72239	-70343	8534	-22724	-82383	11140	-13579	-90097	85099	-30579	19267	70493	-5860	68527	-6002	-90267	-39778	71403	-90867	-10878	5776	79638	-4847	-71783	97574	26158	6914	3484	-1228	32169	-16329	10538	-16282	1388	-76050	-75072	40779	-80111	-3103	57761	88204	27329	-28275	95952	12379	95932	10281	56613	-19419	-54326	-7624	-84048	-49058	-62183	63376	6427	17261	70020	-99574	-31497	-6422	2998	-24957	-60868	-93488	-76211	12500	52839	-7983	-22523	19071	-73084	-65136	-10202	-9967
73202	-64303	-17149	20756	-98278	-28738	20137	93406	56328	-43172	-96595	-25034	28094	-91919	95012	7276	-21966	21333	65354	21369	60363	79119	-61888	55728	-26141	31413	-77362	-85774	-59971	30089	94422	-2319	-61422	-51010	-33030	63983	22111	-10719	29311	7414	93534	15985	-32877	35729	-67595	-24134	90386	2829	-65102	15213	-33729	-80938	-62399	-3018	87026	64888	-60487	23538	-70192	-19434	-30551	95232	-51947	-440	-96088	-35652	-77312	79109	70024	3200	-34151	-78857	-4622	2625	-46156	68482	79029	-49949	33133	62209	81166	-59736	74091	-18337	-43638	25971	-23710	22251	79084	-85818	-32851	65735	-42257	19197	41903	61404	32285	-48295	-29618	43586
80057	95398	-85523	-35049	46429	-63978	-94714	16146	-83012	-62381	93769	-41020	-39660	1470	69741	-79684	54531	-16230	68787	68268	-70833	29830	-64351	82961	91518	-32346	-26303	-18932	-45189	19614	49355	-83057	82334	-55743	-64853	-51907	-9105	52950	-65863	-37073	-10648	-5591	-37825	2823	-88756	-76675	3918	50951	60744	-94007	81226	-76690	-42034	7550	82332	-3233	77259	85648	-46941	-58653	46434	85084	19720	99133	-75747	29776	-34242	66493	-48663	10610	72979	-45379	-97819	81070	-18162	-6681	-90271	8092	-30671	7711	20146	-8549	17403	-18011	-75055	-58847	70297	-6655	68117	60100	-69229	256	-17026	-96825	-83635	-18775	31160	80729	6289	84751
-74095	-83108	-60150	-17303	72277	-568	31617	91228	-5411	-43189	56179	-4101	-93953	-82395	94658	67822	-91737	-40903	-19232	-50733	17729	53523	66562	178	-44404	31790	62177	-18584	76550	97784	-50981	-17842	76145	-24850	-22054	-98993	-17624	-42853	-95578	25319	14517	-15372	87643	-19538	71227	-18885	-7460	53782	23499	-20967	-18989	87263	-71869	22113	55283	-73614	-16372	40113	-45	19002	-74349	-57783	-27873	89744	98891	-624	95486	-83826	54109	63520	11621	8	-64008	17341	-76489	-33438	48388	-1957	-48623	19825	-84622	-44285	34334	63673	39317	78354	-17784	-38039	-1889	-34330	-70935	12950	23812	15026	93997	-73131	-62416	-23234	71650	-70629
-2859	99829	-69439	-12724	5796	43204	-27724	-68401	-69869	-43503	-42674	-64741	686	-43553	98239	-78972	40659	-63841	-15532	-74140	-74709	-65617	-88425	-21471	4149	-17104	-87415	-46809	-40081	-43369	-14697	-95441	24580	-28592	-71362	-92341	50428	99308	-97482	10971	-63692	-52445	34368	97034	40845	58941	-23895	-48317	50385	13530	74207	-74927	17569	-31525	90549	-51580	-44290	-67049	98781	19279	3801	-56039	-23071	-94393	-80219	58102	42908	26846	-75828	54014	-93181	83100	22648	97188	94672	-89380	-90191	66384	-97505	-17215	88435	20143	-79901	25096	71994	61180	-27725	-81715	-88757	20174	47871	18448	-93553	1994	-62747	32638	-93403	21860	-26978	1368
61488	-61191	-66266	-79830	-36846	-31041	-93959	90717	-72005	-85742	-4495	-39262	23995	18226	-80293	-26143	87356	-49542	28402	-49986	28990	99522	-8609	44336	-80999	55378	-4358	12639	6673	-65424	16123	-13146	5267	2534	93309	44036	-15198	-66923	-15298	-57437	41043	-83128	-89797	27262	-51803	-32361	-81893	-94629	-1846	85944	56906	27880	3121	-69690	65396	-33691	-63136	-82770	-25272	-15261	67855	73070	63035	2358	-90022	-48636	52765	-85940	-43427	95785	-57189	-92650	95039	31681	39192	-11808	26179	-50107	-78201	-31820	-4413	23949	54553	-83148	99552	-63596	-80712	93890	42462	70608	80176	-45970	-1039	-61803	-86392	-43119	-26865	-90173	-17341	15627
22258	58921	79749	77216	-98857	23298	81627	-34717	97250	31040	49935	-77416	-44788	58559	-68944	17668	-81693	-46603	-82542	-4328	30916	-20043	-90035	-76189	89034	-15587	-72904	17532	44559	22741	94256	-58304	46001	-72018	-90998	-11616	68041	79819	-88314	30161	92059	87469	89868	-93619	-94266	-3851	85709	-29893	58596	-21002	-83173	-78115	19382	26519	61618	71276	21436	-14	41437	40582	-24083	-64680	-88239	32184	-23040	-83302	19959	-73777	55035	-35466	-80177	-94731	-22800	94438	-56702	31235	2063	59763	-88662	-56963	25866	34438	-96108	73368	-25446	17982	-46911	29787	-80716	-98829	-2632	84223	-33252	-51708	95216	-23077	-99839	8572	88714	63841
-74312	84161	82622	98088	-4167	47357	-45171	-9784	-37406	-88201	-5531	46664	-87779	65085	80044	-33534	-61166	57731	64915	64782	-19160	-10212	-54238	-3091	-97374	-46327	2545	11538	25670	-53064	98161	-16132	-45573	-47850	69934	5650	-64662	-59331	-64639	-15002	25864	-73544	91097	-82238	40806	-1438	-73399	72201	-18001	-49546	-64093	38977	3534	-65045	-78964	-1116	-17266	15723	43260	-55051	-18710	-50996	20211	62700	23217	-27740	-87481	38808	-1477	-7173	-93638	93277	-70706	14222	18889	24742	-62729	-54101	-80958	76254	-37375	14480	78028	14604	-24307	-34804	-94260	-47122	79971	-50846	80391	-49515	52056	-14030	-48176	-45891	-22300	64310	40202	-31808
-4885	-32162	40168	18158	69342	-46161	-13163	-90862	90395	19754	-40159	-89823	-65934	-6163	-56355	-19391	-94348	-43845	4177	70863	72186	99639	58520	7824	17067	75899	13129	6532	4715	-3642	-66133	-6625	2452	-65449	-62681	54109	-37041	88329	-40899	46903	-74861	-52707	-85011	-94225	-47512	-34099	63749	-59713	10139	82776	40754	62973	90011	-98425	32638	-36623	74804	4450	20382	4185	-48443	-63197	-37954	-39222	68161	52591	72569	-49265	22543	-63697	-56976	45782	-70781	-28391	97084	12026	16771	-94771	-86257	-87498	-71887	-64983	40395	-4080	-8676	49001	48376	41450	-67934	32005	-97715	17815	54056	24024	-85174	-81813	28559	23180	34860	-38504
-48209	22803	-7218	-41057	-41961	-70322	98983	11915	88407	5002	-87903	-9696	90373	-4438	-42364	46512	48234	-65526	96465	70495	90762	61892	36936	28835	10673	18448	15308	93801	-69848	73202	-9926	73714	62003	75722	-79205	-50633	10448	-24191	-64726	46218	3486	-20228	-27812	54532	64600	-50096	25148	-93987	94734	-45645	-32192	-65733	-62316	67326	-80620	92143	63150	-3025	-97735	90741	37321	-48148	-71996	-61300	24629	65691	17276	-45626	36172	53768	-39647	22390	-78566	-74883	28985	-52148	86489	54480	15017	-47758	89867	-14250	91987	-92950	-54098	-79612	97772	46806	-3617	-86714	-14256	16918	65527	-71060	-67464	-1216	-91544	-33791	87602	55164
16035	99696	92933	-7416	-67110	52286	-75413	-20754	-23976	42222	22667	3463	-55875	-13342	40968	-30845	94380	64112	58610	-33326	18659	-28064	-77568	-11898	29219	21395	3641	-67776	14487	82268	-87942	9177	61515	-20700	-88012	-18084	77311	64254	83923	53497	-62131	60362	-62285	-8331	-33427	57273	-6363	-1352	7118	946	31763	25449	-21428	53963	-66324	-37898	-26453	-29087	-75052	77770	-40010	-14633	40731	-9507	61680	-36309	45524	59317	85859	28240	-44803	66085	-31847	-9196	-2456	98761	-14476	72990	-55445	76302	-33955	-92071	-96764	47239	-60423	90000	37249	89751	59079	90835	-38916	99278	-96649	-40365	38153	35531	41054	98167	-96938	-50514
-9301	99577	-11969	-33598	-27787	-54198	49310	-39092	16367	43291	-72162	-67418	89615	-79419	37394	16051	6833	-6315	-33164	26122	44584	27494	77201	40403	-32686	-63728	47991	-30039	-6591	43820	-94960	87738	74708	-33524	-51602	-73675	23255	21447	46826	-38580	-89947	61758	-7478	24851	49396	63834	-7946	-34215	44196	-24203	-63844	-71684	57873	-83314	-21287	-228	89901	25227	27273	-43146	76892	-68007	88625	-14574	44896	26491	-69379	-52450	-89838	34499	39364	33511	-32804	23711	-40943	92027	58429	-57530	-62372	22989	-97916	-75353	-32606	-88900	-67181	22380	93084	-21734	84777	72711	12887	-31725	50670	-98554	-59985	-966	14200	-10439	-63324	93484
-42759	-92437	57282	52149	36486	-19736	75006	-63385	91767	-39656	19194	-98269	-9207	-47547	70399	-62517	-77750	-19083	61540	76488	-86446	15150	-68051	-70401	-21764	-70262	67677	48829	75534	3283	-14284	-61038	-5909	62691	9231	6639	-63197	57224	-25933	9735	-46946	-57123	-36637	-28818	84225	91095	-85126	96406	-77962	-28084	-18528	-95288	56149	-69674	75299	-32560	-92550	-96354	-94098	9586	49596	-77800	3751	-61393	1598	11346	-31580	-13554	-84181	74030	-89014	-31010	3954	-21454	-11615	88214	34689	57133	-84498	12304	35116	-16192	-92656	78022	76505	-14079	-23992	-74742	-93853	-93953	-9394	-7148	-73327	27084	-34974	-49174	-34644	70419	-30380	76125
38542	-22173	41687	52642	26	64781	-17541	65211	87484	-32317	-62694	-82825	-55382	30963	85225	-96729	2659	72517	36381	-3357	57193	-12985	78241	-88093	20917	25880	-64238	-37490	-73819	68450	-71143	-57825	-78752	-94217	-16783	-10943	-77052	83297	74893	-66456	76494	43103	-92398	-63268	78928	40663	69027	18974	-74082	39448	51288	-28933	25755	-73274	61144	61564	-96373	84859	-18631	-70862	-81210	30456	81551	66592	-16811	-19016	-19341	58425	-90549	18893	-22066	-26336	30582	51168	7972	40328	68213	-88887	140	-59071	85777	55695	-28388	39774	53676	-46934	-82259	69993	26579	-35628	89204	-15749	-41175	53266	69267	94244	86160	6224	32099	52494
-22443	-84933	-69806	74388	-30179	25694	-20118	-70700	-34111	86456	42091	7653	6249	-85817	-59005	54688	4067	-73400	-61508	-13968	83318	-87847	35285	-54618	15453	-76188	-31764	-97175	44030	11062	-63826	49023	-99835	79220	43924	-43722	-5524	-99560	-89031	-56000	19362	52761	-58605	-20934	5006	46814	9964	15645	57135	72069	-36163	-4589	65259	-64695	-85613	55273	-64634	-75832	-8984	-2124	-55591	2903	-15175	-93011	-91031	28525	19553	-62266	-94046	-64428	95988	-78507	19793	-72523	-8478	99067	-11285	43910	-81982	48279	-3121	33331	18852	-47366	11343	-57751	76454	-36675	93305	37929	-52815	78462	11075	-56372	74682	25791	-94751	95525	8087	20085
85021	-30085	-76576	-84264	-13696	-20727	-98258	-67327	-94112	-40358	-90298	-48743	53431	36081	61498	-55023	16545	48393	4834	-75036	43527	90225	-39413	49827	-52072	83264	24953	90227	-30626	-72083	6100	22314	-69190	-81534	95750	-8293	40803	44964	24851	-36587	-26792	-21758	55986	39260	-6197	15653	95962	-67932	96347	95146	-9672	87738	-19037	-93901	67023	-89979	-56224	24294	-25184	88706	71297	-57169	57434	-79749	-18583	69450	-71722	39607	93136	99714	16226	36981	29403	-12091	48099	20081	67437	49412	-68325	-48654	-63070	-81206	-80575	4424	-42777	-21251	95924	76804	51802	-74940	-80163	44417	76266	62331	-49906	-2227	51399	-68065	-12148	98749
13813	83872	49229	8995	68352	-93988	79881	-78486	36214	-62726	64403	-960	3987	-22168	42618	46322	-15816	-10338	30835	78440	87440	-76019	-51689	-49189	-47688	77914	30855	41414	-33399	73470	17150	-93342	-51265	85735	66303	-39703	61092	51428	39578	-81205	-39465	73325	10703	-29793	-36943	-2737	-83182	57180	-71035	-57944	89193	-95199	-84151	40549	-93290	89055	-78119	-25046	57692	-52252	53213	93169	34376	74982	-71791	53869	-42245	91953	-53897	-9662	57912	77349	9047	17024	-57898	59822	62367	-85282	-81256	-5483	-33265	99577	-82849	-62215	-98762	-8961	61337	10926	-63020	-83988	-18273	-46978	39842	32258	-30134	-52738	55180	29767	88551	-98009
-56793	80361	-58110	89432	45725	-53829	70729	-10311	61704	-86867	-92586	40394	-55397	-49073	-37553	57943	16890	83182	-93704	20133	-8917	-26674	-21978	-78641	32465	-82309	71799	73589	-61195	10463	-69230	-12726	39055	-32913	-83880	79477	33336	7347	40177	-23034	43528	66053	34305	-76334	79152	-99381	37611	-84587	-36940	-16419	-34102	-39857	-59303	41558	88155	70187	4281	-29645	-94146	87363	-66133	91873	39622	-38796	-45629	12350	78339	58122	-59661	47702	-12948	15615	78838	52787	-22497	35999	-61277	-21872	-2737	-25790	-1164	19735	3229	-18777	43314	42830	47620	-363	-98255	25081	-36044	-42320	62881	72521	-66406	83197	30965	-45533	-67685	97951
6262	15843	49890	-28144	-47052	-36334	-94250	-39507	-53168	76407	-80728	-38925	77142	-48695	-90971	12934	-95769	45523	-89414	7578	24080	79751	44075	-26544	-69913	21521	-2433	-22151	98953	46365	28097	74758	-30411	11069	-94225	-5103	9795	-507	-44932	-10593	21034	37638	65222	94713	57728	-24214	88137	31760	-7286	63942	64295	-31010	-18021	-70458	17637	-41426	-46025	-49665	21933	13983	36155	27999	-13754	91063	-6991	-52212	-79695	-27834	62708	6246	-91710	58930	-48244	50439	-46099	2403	-50764	-17374	-33045	-45825	21527	75519	15747	95373	-98823	52151	-31970	-24702	66993	71809	-38876	48851	-23258	51303	-35637	30870	69507	96105	85458	-52299
-92078	-26207	-81518	-17292	-22079	72060	42364	71088	-17529	-34848	27486	-36048	-78578	74983	-43740	-51925	55791	87618	27168	-98674	-49640	-36901	-97143	44418	8268	45892	-66136	51149	90280	25833	24922	58971	-49668	-68146	99314	86298	72689	-14206	-9805	6716	69639	87894	-88501	28184	87701	-58344	-54555	92216	-17647	94573	-73273	27321	-58098	76583	99395	95956	-82854	-20940	36991	20781	12692	98020	-7881	-12883	-91164	-1048	-67591	-63668	-37494	98729	-6138	-83266	-33203	89924	-53952	-90481	64502	24823	90183	-46815	-66943	-65837	-37742	48109	95199	52124	-99269	-73395	45163	-3809	-19168	-29991	-65500	-14238	81796	-12849	-3637	-76350	43468	-12147
-98875	26826	85016	69218	-22753	71055	-73354	73788	42775	92984	3499	-69068	95328	90140	-80182	-83353	14734	-55646	31496	-57668	93806	-60072	70706	2536	34649	-35637	42496	-96692	-93655	-54512	-19490	12713	-47175	-86024	-7742	88817	-6162	25396	-14618	99224	44021	57790	-7846	-53587	-75972	-21711	-53913	73739	53898	192	-25102	-29677	20356	48996	-85225	-3282	33730	30720	21613	-28696	81172	-45705	-86800	-90690	6945	-76172	-59954	53912	64414	-74027	-58639	90243	-67501	-63425	98880	28237	84498	-8022	-70137	-91557	-74605	-57910	61493	29576	-62449	82024	48968	86358	-814	-73694	-38528	47612	-39026	74379	-71581	90951	-76926	-31418	97652	-59579
-41896	-9017	16528	-65346	40424	-61021	48686	-29539	18998	-79704	56405	-70329	-34103	14563	-22523	-94988	90241	53431	-61800	76584	85353	26343	3577	-435	4278	-25047	-59937	-61633	-40067	67808	-56973	-61736	73414	39986	-99092	-7261	-14687	98577	-67924	-96019	-99046	20260	21021	-16830	-99361	-20409	-34871	59477	52406	-14229	24939	30271	-80652	-14553	-42817	-51333	3134	38978	75912	32401	54897	-48640	2557	36946	-96726	17938	-24097	-15698	58335	55754	32230	3591	73737	-53239	-40470	-8122	50959	93253	-33984	-98140	20657	33557	60555	-53	-62299	-42833	84607	-52995	77484	-98927	-91840	-24955	62307	-77611	64248	73179	-8402	12362	-34675	36046
-35389	-31281	25547	-66341	60366	-20270	-29625	69712	-10568	22350	87076	17142	-60300	-27412	58470	36635	-39896	18883	-56974	69695	-78529	39173	-12939	-83768	-95079	14017	-85757	62145	-70860	-28834	83268	71366	4214	-43870	-50159	82306	16996	-39168	75917	-88490	32085	92140	-42849	-64895	92284	-43622	28871	2571	-6087	26570	-47855	-75696	-49022	-79157	-38018	34736	-92050	65688	-87710	-14622	-90679	-23563	-38036	81184	-30462	38984	-94015	19581	71318	-24821	94100	96638	-96835	72618	-58062	-99386	55408	-53852	-83418	-29575	17599	-2081	32335	16327	-17527	56183	-45437	-92946	-65374	82402	-5955	87773	-48803	-86285	-42271	-68233	1269	81277	-74344	-27062
-37502	21656	52714	9863	-19922	-7728	34299	-31417	11536	-50745	-14887	-22185	-48026	67016	-2215	-58606	-85167	-40989	-33	-3722	-25041	-2995	-38204	68100	-41058	-45546	-45052	-87169	-95876	13560	53677	50819	-76814	71119	53266	22960	-36496	-48849	60497	8347	-17506	19040	-30169	-29030	-26525	-43146	28246	43994	92768	38785	-27353	-58479	-39902	66235	-31800	-80636	6237	-86672	-51920	13354	-5282	-77109	46067	41675	-7904	38805	92766	-48961	83288	-59083	9445	19161	-18568	87754	98633	3669	7492	66890	85944	89415	31794	-17035	70288	-19032	52216	-3537	85849	-13033	-10131	75824	46935	81184	-33737	-20582	-81764	-75390	-58798	-88561	-35418	81913
10375	-57648	-52277	-32244	57133	-55532	-53685	56000	94404	-50265	-46674	1640	428	30574	-94304	-22957	-58132	-61294	50461	-1529	-36584	-47605	64373	-85887	-73404	-33305	-53944	-69993	66191	-95798	-83563	47125	-40996	-42047	-40118	68718	34120	88256	98208	52772	-58415	-13746	-94714	-88691	35093	-4874	54630	56657	-88066	-88829	38940	71696	63414	-48928	-27419	-38649	59131	-23881	-76524	16381	44496	10010	-70644	51227	-22986	-23635	66609	77472	-97764	-49664	-17932	-91211	-68013	84473	89500	15476	79627	44611	57699	-70247	25733	26434	-83206	-56036	30186	49041	-52722	73219	35463	-44501	-39350	-44190	-4795	-46608	16764	-16875	-64585	-83134	-11361	-28106
81475	10040	51479	-17936	50259	46691	-34300	4532	60553	-87748	75670	-97554	-45774	20598	46679	19437	-79864	84879	-10141	-12098	-83994	33002	81813	-29273	97391	54342	-42130	-869	-22619	53152	-94419	-42468	3798	5239	99207	78028	87126	86334	-11108	-19908	50723	-10423	80928	-13458	-68506	26562	41132	-94630	88220	-19096	22276	-73389	-3970	-15050	19966	25212	92694	-5563	-57624	-79862	-58976	48540	-78779	-70343	49175	-64354	51375	56467	81608	-39394	21905	98440	33979	21309	-27221	-54503	37924	-93241	97704	98486	-68342	-27471	76716	14718	19691	98379	-94727	77254	67861	-41125	14448	78103	-67598	-76912	30504	-41366	34474	64406	84244	26434
-80195	-54109	51818	33586	-18871	59764	81096	79646	-41600	52155	64551	-78513	87719	-59453	31779	-45067	-96028	69647	89591	1465	-10087	51687	14345	60410	60637	-25474	44888	-5876	55391	55089	-2184	-23500	84335	-29296	-2433	-67648	-21384	-10824	-48202	-67808	-89437	39249	17837	65942	64604	54991	-27870	9169	91034	23088	-68545	51598	80150	-64863	40649	22219	60211	48212	79762	18850	-4103	32767	3424	-20253	73368	-21099	-79939	74094	-6251	4566	80516	90380	81258	8231	-27538	52624	87012	9781	-76684	6083	-26958	-34511	80565	-65862	-82894	9631	80616	48896	-80524	-65494	52085	9569	-56953	-57920	-11379	-5633	-7208	-14704	82652	17222
-76732	84518	4018	79809	-95703	-66332	-22687	13492	-67378	-18444	-41525	-91009	-28355	-36168	31529	-97367	23902	25891	-13141	-57773	12304	69199	-3511	41764	-86774	-40776	-12294	-25547	-45459	-12901	61892	-69342	-18798	45607	-89269	90539	66734	-99706	84036	-16365	57116	75570	26171	-19997	77505	-69389	-72289	20610	93562	-55203	-81933	-97381	50696	68955	-13984	62839	69973	75544	75899	82124	-4927	-44788	41900	18232	-51951	87611	-58306	43466	28129	-35415	7328	77215	63270	12371	46170	-78904	19281	8546	38139	42460	90292	16151	21241	41089	6329	-51490	-65369	23905	-73637	92890	-25843	66753	4750	-18071	72547	-28960	-24379	-31736	-74561	-89945
-26988	59481	41370	-89429	-44961	-20105	-59604	24132	58399	56733	-60604	-79004	-91057	-17894	-5364	61843	65274	92484	-16972	-83802	23106	54291	36135	-40474	1763	49191	-38680	82252	90827	-55105	-3923	92906	-58224	94982	10311	45202	45619	-6480	-16568	-15193	63095	23973	-73971	-68532	-70556	49769	-81290	64677	-41795	3566	55999	98599	-57162	-40913	9298	79599	67470	36582	-80583	-49917	7276	-91333	-51428	-92964	-44082	-20288	72229	63977	-78303	90189	-43514	-27014	-65310	51518	-36632	83383	-11741	-77154	-15095	91909	82751	41382	56459	-65975	-76286	32898	64940	66335	-92977	-86410	-79683	-63361	38896	-86711	14934	-50462	29452	-35545	-36071	15809
